9.650705446980375468e-01,2.619901596553450007e-01,-4.458304055088433415e-01,-9.252036809921264648e-01,9.839944610133327663e-01,1.781990479634525115e-01,-3.039388929065699241e+00
9.795565831078565378e-01,2.011688357824367168e-01,-2.130914216200233913e+00,-6.073368787765502930e-01,9.983337377707640625e-01,5.770396891597080746e-02,-3.781027270213220159e+00
9.973293745911763208e-01,7.303505033593907236e-02,-3.238226182382475837e+00,-1.050844043493270874e-01,9.958520212818343653e-01,9.098764591352470621e-02,-3.488455741306795144e+00
9.960222935288906010e-01,8.910438144922178116e-02,-3.511421887686715149e+00,-1.069802790880203247e-01,9.962522960254690529e-01,8.649487073798750592e-02,-3.692062795278901799e+00
9.965103545941108587e-01,8.346923497145190829e-02,-3.675083084432805514e+00,-5.756395310163497925e-02,9.954059884453966278e-01,9.574402418450431163e-02,-3.679549835821056103e+00
9.956246537172979139e-01,9.344275739890506305e-02,-3.694548221778114261e+00,-8.726857602596282959e-02,9.960718963903791856e-01,8.854816328571553374e-02,-3.773289715891216201e+00
9.963509570336148702e-01,8.535086653455627170e-02,-3.753129883716115778e+00,-4.921324551105499268e-02,9.953244739797868501e-01,9.658773988897680074e-02,-3.714201620659622893e+00
9.955523193670179349e-01,9.421029350846536754e-02,-3.727720319227105339e+00,-8.362996578216552734e-02,9.960375728498789272e-01,8.893342156536096499e-02,-3.787808592859022383e+00
9.963204106963428064e-01,8.570670469613697606e-02,-3.767138246591658746e+00,-4.777438193559646606e-02,9.953111477964653453e-01,9.672496612603589949e-02,-3.720580522733326845e+00
9.955407780817914221e-01,9.433217466114761363e-02,-3.733767170803718116e+00,-8.290575444698333740e-02,9.960300499418761611e-01,8.901763652660968362e-02,-3.790290936920522213e+00
9.963134811559086756e-01,8.578722088396892320e-02,-3.769593455433221774e+00,-4.758324846625328064e-02,9.953101802136148368e-01,9.673492214883736007e-02,-3.721862614065837516e+00
9.955402480409354382e-01,9.433776831467220736e-02,-3.734924695712951603e+00,-8.270821720361709595e-02,9.960273679882521991e-01,8.904764016185318098e-02,-3.790609243127025962e+00
9.963108170519623386e-01,8.581815556891991825e-02,-3.769971585862992747e+00,-4.761566221714019775e-02,9.953114351983318731e-01,9.672200868177202593e-02,-3.722225440572949129e+00
9.955416972353297034e-01,9.432247381085379079e-02,-3.735200496765187506e+00,-8.260557055473327637e-02,9.960255687968709859e-01,8.906776242204321459e-02,-3.790536380882088441e+00
9.963089321607253579e-01,8.584003551231338125e-02,-3.769973875853165346e+00,-4.768851026892662048e-02,9.953130830310302768e-01,9.670505026763313861e-02,-3.722422342183771882e+00
9.955434946305988797e-01,9.430350098853541863e-02,-3.735317506072068916e+00,-8.252008259296417236e-02,9.960239362243862304e-01,8.908601724221301699e-02,-3.790392897109120085e+00
9.963071955868038065e-01,8.586018880690970967e-02,-3.769907970249881668e+00,-4.776873812079429626e-02,9.953147920751375111e-01,9.668745873393223833e-02,-3.722589839139388346e+00
9.955453445372369758e-01,9.428396984765766153e-02,-3.735406756263781158e+00,-8.243791759014129639e-02,9.960223380451012076e-01,8.910388383886558294e-02,-3.790238002914348758e+00
9.963054906139111599e-01,8.587997072993129588e-02,-3.769830773492220288e+00,-4.784943163394927979e-02,9.953165095417332298e-01,9.666977725049792636e-02,-3.722749603458092693e+00
9.955472007335435247e-01,9.426436819713789050e-02,-3.735488793744493830e+00,-8.235794305801391602e-02,9.960207431587633220e-01,8.912171002323089619e-02,-3.790085630334751432e+00
9.963037887831639461e-01,8.589971161949587486e-02,-3.769756006069633347e+00,-4.792930185794830322e-02,9.953182190906815219e-01,9.665217403739106983e-02,-3.722908519067928967e+00
9.955490485250854116e-01,9.424485121637700413e-02,-3.735570268579988085e+00,-8.227684348821640015e-02,9.960191703011006537e-01,8.913928647182990661e-02,-3.789927106668590451e+00
9.963021090603988439e-01,8.591919158023543501e-02,-3.769674527471457814e+00,-4.801065102219581604e-02,9.953199161948773632e-01,9.663469576618034795e-02,-3.723068457663466280e+00
9.955508824398910939e-01,9.422547677329218274e-02,-3.735653408362232586e+00,-8.219672739505767822e-02,9.960175945547817822e-01,8.915689169832227701e-02,-3.789773923648760867e+00
9.963004273036196734e-01,8.593869067320471233e-02,-3.769598097320605135e+00,-4.809021577239036560e-02,9.953216096117991629e-01,9.661725228848765112e-02,-3.723225672403668973e+00
